date,temp_avg,temp_min,temp_max,temp_observ,precip,wind,casual,registered,total_cust,holiday,rain,fog,ice,datetime,year,month,dayOfWeek
2013-09-28,17.4,12.27,21.81,14.36,0.0,1.85,3502.0,6555.0,10057.0,0.0,0,1,0,2013-09-28,2013,September,Saturday
2013-09-29,16.43,9.99,22.08,11.58,0.0,1.52,3080.0,6171.0,9251.0,0.0,0,1,0,2013-09-29,2013,September,Sunday
2013-09-30,16.9,9.57,22.93,12.08,0.0,1.2,1338.0,7694.0,9032.0,0.0,0,1,0,2013-09-30,2013,September,Monday
2013-10-01,19.77,11.18,25.02,15.45,0.01,1.6,1339.0,8916.0,10255.0,0.0,0,0,0,2013-10-01,2013,October,Tuesday
2013-10-02,21.97,13.64,27.97,15.4,0.0,2.2,1289.0,8960.0,10249.0,0.0,0,1,0,2013-10-02,2013,October,Wednesday
2013-10-03,21.9,14.59,28.51,16.65,0.0,1.23,1248.0,8811.0,10059.0,0.0,0,0,0,2013-10-03,2013,October,Thursday
2013-10-04,23.2,15.31,29.32,16.96,0.04,0.97,1667.0,8491.0,10158.0,0.0,0,1,0,2013-10-04,2013,October,Friday
2013-10-05,24.37,16.55,30.56,18.95,0.12,1.33,3401.0,7055.0,10456.0,0.0,0,1,0,2013-10-05,2013,October,Saturday
2013-10-06,24.5,17.83,30.84,19.59,0.0,3.3,2992.0,6658.0,9650.0,0.0,0,1,0,2013-10-06,2013,October,Sunday
2013-10-07,21.33,16.63,28.1,20.41,3.11,4.03,420.0,5377.0,5797.0,0.0,0,0,0,2013-10-07,2013,October,Monday
2013-10-08,14.87,8.76,22.79,10.31,24.54,2.73,1278.0,8551.0,9829.0,0.0,1,1,0,2013-10-08,2013,October,Tuesday
2013-10-09,14.5,9.69,17.97,11.37,0.4,4.73,757.0,5603.0,6360.0,0.0,0,1,0,2013-10-09,2013,October,Wednesday
2013-10-10,13.27,11.29,15.09,11.77,20.7,5.1,180.0,2311.0,2491.0,0.0,0,1,0,2013-10-10,2013,October,Thursday
2013-10-11,15.3,12.11,15.48,14.49,43.44,4.43,117.0,1658.0,1775.0,0.0,1,1,0,2013-10-11,2013,October,Friday
2013-10-12,17.47,14.69,17.95,15.97,54.26,4.17,1299.0,3892.0,5191.0,0.0,0,1,0,2013-10-12,2013,October,Saturday
2013-10-13,16.47,14.36,18.49,14.65,8.23,4.27,1523.0,4415.0,5938.0,0.0,0,1,0,2013-10-13,2013,October,Sunday
2013-10-14,16.23,12.23,18.79,13.24,0.88,2.03,1830.0,6988.0,8818.0,1.0,0,0,0,2013-10-14,2013,October,Monday
2013-10-15,15.63,9.48,20.91,10.7,0.02,1.27,1031.0,8241.0,9272.0,0.0,0,1,0,2013-10-15,2013,October,Tuesday
2013-10-16,17.8,11.38,21.27,15.67,0.14,1.87,1113.0,8516.0,9629.0,0.0,0,0,0,2013-10-16,2013,October,Wednesday
2013-10-17,19.03,14.23,22.93,16.72,0.24,2.77,1049.0,8419.0,9468.0,0.0,0,1,0,2013-10-17,2013,October,Thursday
2013-10-18,16.4,9.82,22.41,10.87,1.29,2.77,1870.0,8386.0,10256.0,0.0,0,0,0,2013-10-18,2013,October,Friday
2013-10-19,12.83,7.38,18.32,9.85,0.08,2.5,3190.0,6119.0,9309.0,0.0,0,1,0,2013-10-19,2013,October,Saturday
2013-10-20,13.37,6.72,17.74,8.02,0.33,3.4,2541.0,5952.0,8493.0,0.0,0,0,0,2013-10-20,2013,October,Sunday
2013-10-21,11.47,4.61,18.17,5.64,0.0,2.62,1331.0,7625.0,8956.0,0.0,0,0,0,2013-10-21,2013,October,Monday
2013-10-22,13.37,5.63,18.61,8.28,0.01,2.38,736.0,8254.0,8990.0,0.0,0,1,0,2013-10-22,2013,October,Tuesday
2013-10-23,11.03,6.68,16.29,7.36,1.63,3.0,616.0,7268.0,7884.0,0.0,0,0,0,2013-10-23,2013,October,Wednesday
2013-10-24,7.97,3.26,12.99,4.7,0.29,4.2,591.0,7232.0,7823.0,0.0,0,0,0,2013-10-24,2013,October,Thursday
2013-10-25,6.9,0.94,11.32,2.63,0.0,3.7,913.0,6953.0,7866.0,0.0,0,0,1,2013-10-25,2013,October,Friday
2013-10-26,6.53,-1.0,12.6,1.1,0.0,3.45,2195.0,5711.0,7906.0,0.0,0,0,0,2013-10-26,2013,October,Saturday
2013-10-27,10.57,0.94,13.99,4.45,0.0,2.12,2380.0,5537.0,7917.0,0.0,0,0,0,2013-10-27,2013,October,Sunday
2013-10-28,9.17,2.12,16.17,4.21,0.0,1.05,1177.0,7338.0,8515.0,0.0,0,0,0,2013-10-28,2013,October,Monday
2013-10-29,10.23,3.06,17.26,5.12,0.01,1.2,963.0,7986.0,8949.0,0.0,0,0,0,2013-10-29,2013,October,Tuesday
2013-10-30,12.5,5.97,17.68,10.88,0.89,1.42,806.0,7249.0,8055.0,0.0,0,1,0,2013-10-30,2013,October,Wednesday
2013-10-31,15.5,10.85,19.03,13.37,0.69,3.15,723.0,7612.0,8335.0,0.0,0,1,0,2013-10-31,2013,October,Thursday
2013-11-01,19.87,13.4,21.99,18.71,1.34,3.82,921.0,7125.0,8046.0,0.0,0,1,0,2013-11-01,2013,November,Friday
2013-11-02,15.37,9.86,21.81,10.52,2.94,2.7,2866.0,6507.0,9373.0,0.0,0,1,0,2013-11-02,2013,November,Saturday
2013-11-03,10.93,5.94,17.56,8.15,0.31,4.38,2115.0,5537.0,7652.0,0.0,0,0,0,2013-11-03,2013,November,Sunday
2013-11-04,5.3,-0.38,10.91,0.8,0.01,2.5,554.0,6300.0,6854.0,0.0,0,0,0,2013-11-04,2013,November,Monday
2013-11-05,7.23,0.8,9.68,4.36,0.0,1.27,670.0,7482.0,8152.0,0.0,0,0,0,2013-11-05,2013,November,Tuesday
2013-11-06,13.67,5.11,15.86,10.68,0.0,3.0,797.0,7982.0,8779.0,0.0,0,0,0,2013-11-06,2013,November,Wednesday
2013-11-07,13.53,8.63,18.58,12.72,0.19,4.7,485.0,7489.0,7974.0,0.0,0,1,0,2013-11-07,2013,November,Thursday
2013-11-08,7.53,0.85,14.1,3.48,0.83,3.58,727.0,6781.0,7508.0,0.0,0,0,0,2013-11-08,2013,November,Friday
2013-11-09,5.27,-1.86,11.29,0.74,0.01,3.05,2191.0,5350.0,7541.0,0.0,0,0,0,2013-11-09,2013,November,Saturday
2013-11-10,10.1,0.9,13.99,6.42,0.0,4.85,2067.0,5110.0,7177.0,0.0,0,0,0,2013-11-10,2013,November,Sunday
2013-11-11,8.5,1.23,15.83,4.59,0.0,3.22,972.0,6216.0,7188.0,1.0,0,1,0,2013-11-11,2013,November,Monday
2013-11-12,7.6,0.84,12.89,4.4,0.0,4.92,262.0,5850.0,6112.0,0.0,0,0,0,2013-11-12,2013,November,Tuesday
2013-11-13,1.83,-2.28,6.91,-0.84,0.0,3.75,280.0,6186.0,6466.0,0.0,0,0,0,2013-11-13,2013,November,Wednesday
2013-11-14,3.6,-4.04,8.54,-1.67,0.0,1.55,378.0,6895.0,7273.0,0.0,0,1,0,2013-11-14,2013,November,Thursday
2013-11-15,5.6,-2.52,14.02,0.87,0.1,1.18,782.0,6889.0,7671.0,0.0,0,1,0,2013-11-15,2013,November,Friday
2013-11-16,9.13,1.85,13.61,7.26,6.83,1.02,1529.0,5275.0,6804.0,0.0,0,1,0,2013-11-16,2013,November,Saturday
2013-11-17,12.77,7.59,14.01,11.82,0.67,2.8,1446.0,5499.0,6945.0,0.0,0,1,0,2013-11-17,2013,November,Sunday
2013-11-18,16.4,10.38,18.75,12.52,4.84,4.92,707.0,7546.0,8253.0,0.0,0,1,0,2013-11-18,2013,November,Monday
2013-11-19,8.97,4.53,15.94,5.02,0.0,5.62,426.0,7019.0,7445.0,0.0,0,0,0,2013-11-19,2013,November,Tuesday
2013-11-20,4.0,-0.86,7.99,0.41,0.0,2.85,452.0,6888.0,7340.0,0.0,0,0,0,2013-11-20,2013,November,Wednesday
2013-11-21,3.77,-1.55,8.39,1.66,0.01,0.98,471.0,7050.0,7521.0,0.0,0,0,0,2013-11-21,2013,November,Thursday
2013-11-22,10.63,3.44,12.75,7.5,0.06,1.95,719.0,7427.0,8146.0,0.0,0,0,0,2013-11-22,2013,November,Friday
2013-11-23,9.7,2.23,15.37,3.95,0.24,6.43,1267.0,4867.0,6134.0,0.0,0,0,0,2013-11-23,2013,November,Saturday
2013-11-24,-0.73,-5.05,5.93,-4.75,0.0,6.52,370.0,2823.0,3193.0,0.0,0,1,0,2013-11-24,2013,November,Sunday
2013-11-25,-2.57,-7.13,0.48,-5.22,0.0,3.05,310.0,4950.0,5260.0,0.0,0,1,0,2013-11-25,2013,November,Monday
2013-11-26,1.7,-3.74,4.33,1.48,4.43,2.82,51.0,1822.0,1873.0,0.0,0,1,1,2013-11-26,2013,November,Tuesday
2013-11-27,4.3,-0.79,7.96,2.67,51.2,6.0,44.0,2196.0,2240.0,0.0,0,1,1,2013-11-27,2013,November,Wednesday
2013-11-28,0.2,-3.41,3.69,-2.44,3.25,3.32,388.0,1186.0,1574.0,1.0,0,0,0,2013-11-28,2013,November,Thursday
2013-11-29,0.8,-4.76,4.08,-3.98,0.0,2.72,722.0,2196.0,2918.0,0.0,0,0,0,2013-11-29,2013,November,Friday
2013-11-30,-0.3,-5.23,3.97,-4.16,0.0,1.3,784.0,2219.0,3003.0,0.0,0,0,0,2013-11-30,2013,November,Saturday
2013-12-01,1.37,-5.04,4.73,-3.06,0.0,0.82,662.0,3008.0,3670.0,0.0,0,0,0,2013-12-01,2013,December,Sunday
2013-12-02,5.87,-1.6,8.51,3.43,0.0,0.88,284.0,6030.0,6314.0,0.0,0,1,0,2013-12-02,2013,December,Monday
2013-12-03,7.27,2.83,10.3,4.44,0.0,0.7,416.0,7032.0,7448.0,0.0,0,1,0,2013-12-03,2013,December,Tuesday
2013-12-04,6.87,2.52,12.59,4.58,0.01,1.05,437.0,7114.0,7551.0,0.0,0,1,0,2013-12-04,2013,December,Wednesday
2013-12-05,13.53,5.64,15.49,11.89,0.01,3.25,582.0,7560.0,8142.0,0.0,0,1,0,2013-12-05,2013,December,Thursday
2013-12-06,13.27,7.9,19.2,11.05,4.58,4.5,145.0,2799.0,2944.0,0.0,0,1,0,2013-12-06,2013,December,Friday
2013-12-07,4.33,1.02,11.88,1.62,22.17,4.62,593.0,4285.0,4878.0,0.0,1,1,0,2013-12-07,2013,December,Saturday
2013-12-08,-0.8,-2.65,3.19,-2.06,1.9,3.18,88.0,1269.0,1357.0,0.0,1,0,1,2013-12-08,2013,December,Sunday
2013-12-09,0.4,-2.28,1.56,-0.13,27.83,1.6,67.0,3379.0,3446.0,0.0,0,0,1,2013-12-09,2013,December,Monday
2013-12-10,1.03,-1.13,1.82,-0.25,4.23,2.35,99.0,2597.0,2696.0,0.0,0,1,0,2013-12-10,2013,December,Tuesday
2013-12-11,-0.4,-5.78,3.12,-5.04,5.9,1.55,224.0,5246.0,5470.0,0.0,0,1,1,2013-12-11,2013,December,Wednesday
2013-12-12,-2.13,-5.89,2.5,-4.21,0.01,3.32,158.0,4926.0,5084.0,0.0,0,1,0,2013-12-12,2013,December,Thursday
2013-12-13,-1.0,-6.27,2.15,-2.78,0.0,1.98,246.0,5378.0,5624.0,0.0,0,0,0,2013-12-13,2013,December,Friday
2013-12-14,1.47,-2.77,4.49,0.2,1.65,2.75,253.0,2541.0,2794.0,0.0,0,1,1,2013-12-14,2013,December,Saturday
2013-12-15,3.67,-0.51,5.64,0.85,11.51,4.08,539.0,3762.0,4301.0,0.0,0,1,0,2013-12-15,2013,December,Sunday
2013-12-16,1.47,-1.91,5.82,0.15,0.01,2.68,239.0,5373.0,5612.0,0.0,0,0,0,2013-12-16,2013,December,Monday
2013-12-17,1.67,-0.48,2.44,-0.01,0.06,1.92,202.0,5148.0,5350.0,0.0,0,1,0,2013-12-17,2013,December,Tuesday
2013-12-18,1.83,-2.17,3.71,-0.79,0.45,2.72,292.0,5480.0,5772.0,0.0,0,1,1,2013-12-18,2013,December,Wednesday
2013-12-19,3.17,-4.11,8.12,-0.19,0.0,2.28,481.0,6172.0,6653.0,0.0,0,0,0,2013-12-19,2013,December,Thursday
2013-12-20,10.03,0.71,14.2,6.06,0.0,3.38,580.0,5931.0,6511.0,0.0,0,0,0,2013-12-20,2013,December,Friday
2013-12-21,15.17,6.81,17.22,13.05,0.01,4.95,1838.0,4592.0,6430.0,0.0,0,1,0,2013-12-21,2013,December,Saturday
2013-12-22,18.83,12.34,21.5,19.45,1.69,4.93,660.0,2170.0,2830.0,0.0,1,1,0,2013-12-22,2013,December,Sunday
2013-12-23,15.2,10.98,19.41,13.75,17.82,4.15,159.0,1843.0,2002.0,0.0,0,1,0,2013-12-23,2013,December,Monday
2013-12-24,3.2,-2.31,12.24,-0.93,8.88,5.33,276.0,2069.0,2345.0,0.0,0,0,0,2013-12-24,2013,December,Tuesday
2013-12-25,-3.43,-7.17,2.6,-6.24,0.02,2.42,354.0,647.0,1001.0,1.0,0,0,0,2013-12-25,2013,December,Wednesday
2013-12-26,-0.63,-6.27,2.78,-3.13,0.0,1.8,425.0,2021.0,2446.0,0.0,0,0,0,2013-12-26,2013,December,Thursday
2013-12-27,1.63,-4.6,7.63,-3.24,0.01,1.68,800.0,2784.0,3584.0,0.0,0,0,0,2013-12-27,2013,December,Friday
2013-12-28,4.33,-3.24,11.0,-0.09,0.0,2.45,1936.0,2485.0,4421.0,0.0,0,0,0,2013-12-28,2013,December,Saturday
2013-12-29,7.4,0.17,11.89,5.01,8.66,2.88,287.0,1154.0,1441.0,0.0,0,1,0,2013-12-29,2013,December,Sunday
2013-12-30,5.63,1.32,8.41,3.14,20.52,3.38,674.0,3682.0,4356.0,0.0,0,0,0,2013-12-30,2013,December,Monday
2013-12-31,2.03,-1.96,7.15,-1.58,0.01,3.75,531.0,3595.0,4126.0,0.0,0,0,0,2013-12-31,2013,December,Tuesday
2014-01-01,1.17,-4.09,7.16,-1.77,0.0,2.0,730.0,2281.0,3011.0,1.0,0,0,0,2014-01-01,2014,January,Wednesday
2014-01-02,1.6,-2.51,5.66,-1.76,1.73,2.68,288.0,3028.0,3316.0,0.0,0,0,0,2014-01-02,2014,January,Thursday
2014-01-03,-4.63,-10.11,1.31,-9.85,8.93,6.12,75.0,1533.0,1608.0,0.0,0,1,1,2014-01-03,2014,January,Friday
2014-01-04,-6.93,-12.72,-3.83,-10.83,0.01,2.35,158.0,2084.0,2242.0,0.0,0,1,1,2014-01-04,2014,January,Saturday
2014-01-05,-0.67,-9.79,1.93,-1.25,0.7,1.6,135.0,1925.0,2060.0,0.0,0,1,1,2014-01-05,2014,January,Sunday
2014-01-06,3.83,-5.6,8.23,3.8,6.16,6.42,123.0,3384.0,3507.0,0.0,0,1,0,2014-01-06,2014,January,Monday
2014-01-07,-11.17,-16.15,1.3,-15.38,0.55,4.88,29.0,2253.0,2282.0,0.0,0,1,0,2014-01-07,2014,January,Tuesday
2014-01-08,-8.47,-15.12,-6.06,-10.92,0.01,1.78,75.0,3780.0,3855.0,0.0,0,0,0,2014-01-08,2014,January,Wednesday
2014-01-09,-1.27,-9.1,-0.35,-3.22,0.0,1.58,190.0,4758.0,4948.0,0.0,0,0,0,2014-01-09,2014,January,Thursday
2014-01-10,0.3,-3.06,2.43,-0.01,4.43,1.17,81.0,1762.0,1843.0,0.0,0,1,1,2014-01-10,2014,January,Friday
2014-01-11,4.8,0.38,6.49,4.03,17.01,2.58,97.0,1858.0,1955.0,0.0,0,1,1,2014-01-11,2014,January,Saturday
2014-01-12,8.43,1.54,12.16,4.86,13.03,3.68,999.0,4414.0,5413.0,0.0,1,1,0,2014-01-12,2014,January,Sunday
2014-01-13,4.17,-2.28,11.66,0.01,0.04,2.7,732.0,6129.0,6861.0,0.0,0,1,0,2014-01-13,2014,January,Monday
2014-01-14,9.27,-0.32,13.38,7.48,2.09,2.38,345.0,4714.0,5059.0,0.0,0,1,0,2014-01-14,2014,January,Tuesday
2014-01-15,4.6,1.12,8.78,2.22,4.98,2.53,516.0,5943.0,6459.0,0.0,0,1,0,2014-01-15,2014,January,Wednesday
2014-01-16,2.57,-0.78,7.22,-0.28,1.25,2.62,385.0,5631.0,6016.0,0.0,0,1,0,2014-01-16,2014,January,Thursday
2014-01-17,1.57,-3.38,5.3,-2.27,0.03,2.05,532.0,5606.0,6138.0,0.0,0,1,0,2014-01-17,2014,January,Friday
2014-01-18,0.1,-4.21,6.09,-3.0,0.11,5.28,410.0,2889.0,3299.0,0.0,0,1,0,2014-01-18,2014,January,Saturday
2014-01-19,-0.97,-6.55,3.25,-4.49,0.0,3.05,720.0,3379.0,4099.0,0.0,0,0,0,2014-01-19,2014,January,Sunday
2014-01-20,6.0,-3.61,9.82,1.71,0.0,3.53,880.0,4436.0,5316.0,1.0,0,0,0,2014-01-20,2014,January,Monday
2014-01-21,0.5,-4.18,9.06,-1.24,1.21,5.38,45.0,1702.0,1747.0,0.0,0,1,0,2014-01-21,2014,January,Tuesday
2014-01-22,-10.73,-14.79,-3.03,-14.04,7.86,5.7,13.0,1413.0,1426.0,0.0,0,1,0,2014-01-22,2014,January,Wednesday
2014-01-23,-9.63,-15.63,-6.63,-14.5,0.0,3.7,34.0,2392.0,2426.0,0.0,0,0,1,2014-01-23,2014,January,Thursday
2014-01-24,-9.8,-15.05,-5.21,-13.06,0.0,4.15,40.0,2583.0,2623.0,0.0,0,0,1,2014-01-24,2014,January,Friday
2014-01-25,-4.97,-11.46,-3.47,-5.84,0.0,5.62,93.0,2166.0,2259.0,0.0,0,0,1,2014-01-25,2014,January,Saturday
2014-01-26,-3.23,-9.29,0.05,-7.09,0.01,2.85,130.0,2424.0,2554.0,0.0,0,1,0,2014-01-26,2014,January,Sunday
2014-01-27,0.83,-7.89,5.96,2.12,0.0,5.8,69.0,4415.0,4484.0,0.0,0,0,0,2014-01-27,2014,January,Monday
2014-01-28,-8.27,-12.19,3.6,-11.89,0.01,4.05,39.0,3090.0,3129.0,0.0,0,1,0,2014-01-28,2014,January,Tuesday
2014-01-29,-9.1,-12.83,-7.24,-11.75,1.06,3.42,58.0,3102.0,3160.0,0.0,0,1,0,2014-01-29,2014,January,Wednesday
2014-01-30,-7.0,-13.46,-3.38,-13.06,0.0,2.17,68.0,4110.0,4178.0,0.0,0,0,1,2014-01-30,2014,January,Thursday
2014-01-31,-0.63,-11.51,2.73,-3.18,0.0,1.38,239.0,5185.0,5424.0,0.0,0,0,0,2014-01-31,2014,January,Friday
2014-02-01,2.07,-4.46,8.26,-2.37,0.0,1.7,767.0,4575.0,5342.0,0.0,0,0,0,2014-02-01,2014,February,Saturday
2014-02-02,5.9,-2.49,11.0,1.67,0.0,1.42,836.0,4587.0,5423.0,0.0,0,1,0,2014-02-02,2014,February,Sunday
2014-02-03,4.87,-0.48,12.93,2.31,22.48,4.62,61.0,2401.0,2462.0,0.0,0,0,1,2014-02-03,2014,February,Monday
2014-02-04,-0.07,-3.37,3.34,-2.92,13.11,2.25,130.0,5047.0,5177.0,0.0,0,0,1,2014-02-04,2014,February,Tuesday
2014-02-05,0.63,-2.41,3.19,-0.0,9.86,4.1,116.0,3630.0,3746.0,0.0,0,1,1,2014-02-05,2014,February,Wednesday
2014-02-06,0.17,-3.09,3.1,-2.89,2.6,4.1,150.0,5026.0,5176.0,0.0,0,1,1,2014-02-06,2014,February,Thursday
2014-02-07,0.2,-4.91,2.72,-3.57,0.58,1.82,220.0,5174.0,5394.0,0.0,0,0,0,2014-02-07,2014,February,Friday
2014-02-08,-0.93,-4.66,3.31,-3.18,0.01,1.55,390.0,3647.0,4037.0,0.0,0,1,0,2014-02-08,2014,February,Saturday
2014-02-09,-1.83,-5.54,0.1,-2.78,0.1,1.72,212.0,2908.0,3120.0,0.0,0,1,0,2014-02-09,2014,February,Sunday
2014-02-10,-1.87,-5.22,0.02,-4.86,0.59,4.32,127.0,4304.0,4431.0,0.0,0,1,0,2014-02-10,2014,February,Monday
2014-02-11,-4.2,-8.97,-0.88,-7.56,0.0,2.92,181.0,4566.0,4747.0,0.0,0,0,0,2014-02-11,2014,February,Tuesday
2014-02-12,-5.47,-10.14,-1.48,-9.02,0.32,3.58,84.0,3861.0,3945.0,0.0,0,1,0,2014-02-12,2014,February,Wednesday
2014-02-13,-1.27,-7.71,0.22,-1.54,29.02,6.62,3.0,49.0,52.0,0.0,0,0,1,2014-02-13,2014,February,Thursday
2014-02-14,3.4,-3.28,5.0,0.56,17.34,3.05,73.0,1838.0,1911.0,0.0,0,1,1,2014-02-14,2014,February,Friday
2014-02-15,2.07,-2.48,7.71,0.05,0.84,5.45,139.0,1609.0,1748.0,0.0,0,0,1,2014-02-15,2014,February,Saturday
2014-02-16,-1.33,-4.65,2.04,-3.68,1.29,3.15,384.0,2454.0,2838.0,0.0,0,0,1,2014-02-16,2014,February,Sunday
2014-02-17,-2.1,-6.32,1.98,-5.38,0.01,3.0,330.0,2981.0,3311.0,1.0,0,0,1,2014-02-17,2014,February,Monday
2014-02-18,2.03,-4.8,5.48,-1.47,1.96,2.88,269.0,4817.0,5086.0,0.0,0,1,1,2014-02-18,2014,February,Tuesday
2014-02-19,5.37,-2.1,13.33,4.28,0.74,3.1,244.0,5378.0,5622.0,0.0,1,1,0,2014-02-19,2014,February,Wednesday
2014-02-20,6.77,-1.12,14.04,1.11,2.54,1.88,429.0,6148.0,6577.0,0.0,0,1,1,2014-02-20,2014,February,Thursday
2014-02-21,8.47,0.52,14.05,6.25,0.61,1.88,346.0,5437.0,5783.0,0.0,1,1,0,2014-02-21,2014,February,Friday
2014-02-22,6.4,-1.07,17.75,0.7,3.12,2.9,1953.0,5864.0,7817.0,0.0,1,1,0,2014-02-22,2014,February,Saturday
2014-02-23,9.93,1.58,15.61,6.0,0.01,3.32,841.0,5224.0,6065.0,0.0,0,0,0,2014-02-23,2014,February,Sunday
2014-02-24,5.43,0.25,12.44,1.44,0.15,5.12,295.0,5101.0,5396.0,0.0,0,0,0,2014-02-24,2014,February,Monday
2014-02-25,-0.47,-3.72,5.08,-1.48,0.4,1.9,157.0,4404.0,4561.0,0.0,0,1,0,2014-02-25,2014,February,Tuesday
2014-02-26,-0.83,-4.73,2.04,-4.05,2.38,3.35,102.0,3819.0,3921.0,0.0,0,1,0,2014-02-26,2014,February,Wednesday
2014-02-27,-2.4,-8.69,2.33,-6.17,1.12,5.88,159.0,4723.0,4882.0,0.0,0,0,0,2014-02-27,2014,February,Thursday
2014-02-28,-6.53,-11.86,1.17,-10.53,0.0,2.92,173.0,3920.0,4093.0,0.0,0,0,0,2014-02-28,2014,February,Friday
2014-03-01,-2.7,-10.16,1.22,-5.33,0.0,1.98,806.0,3754.0,4560.0,0.0,0,0,0,2014-03-01,2014,March,Saturday
2014-03-02,4.03,-4.75,7.39,2.78,0.94,2.05,540.0,2953.0,3493.0,0.0,0,1,0,2014-03-02,2014,March,Sunday
2014-03-03,-2.87,-8.54,7.54,-7.07,17.64,5.1,16.0,402.0,418.0,0.0,0,1,1,2014-03-03,2014,March,Monday
2014-03-04,-8.7,-14.29,-1.71,-11.28,6.12,1.65,62.0,2182.0,2244.0,0.0,0,1,0,2014-03-04,2014,March,Tuesday
2014-03-05,-2.6,-10.76,1.88,-6.17,0.0,2.52,237.0,4275.0,4512.0,0.0,0,0,1,2014-03-05,2014,March,Wednesday
2014-03-06,-1.17,-6.68,4.03,-4.49,0.0,4.68,240.0,4592.0,4832.0,0.0,0,0,1,2014-03-06,2014,March,Thursday
2014-03-07,0.97,-3.84,2.79,-0.75,0.0,4.3,256.0,4808.0,5064.0,0.0,0,0,0,2014-03-07,2014,March,Friday
2014-03-08,6.1,-2.64,9.56,1.43,0.0,2.3,2810.0,5606.0,8416.0,0.0,0,1,0,2014-03-08,2014,March,Saturday
2014-03-09,8.17,0.81,14.82,5.23,0.0,3.95,1488.0,4428.0,5916.0,0.0,0,1,0,2014-03-09,2014,March,Sunday
2014-03-10,7.1,1.74,11.63,4.12,0.0,3.12,844.0,5941.0,6785.0,0.0,0,0,0,2014-03-10,2014,March,Monday
2014-03-11,11.8,3.74,17.05,8.52,0.0,1.35,1306.0,7054.0,8360.0,0.0,0,0,0,2014-03-11,2014,March,Tuesday
2014-03-12,11.37,2.83,20.06,5.83,0.75,5.25,702.0,5527.0,6229.0,0.0,0,1,0,2014-03-12,2014,March,Wednesday
2014-03-13,-0.63,-6.3,13.6,-5.72,3.5,8.27,212.0,3772.0,3984.0,0.0,0,1,0,2014-03-13,2014,March,Thursday
2014-03-14,2.6,-6.04,5.19,0.83,0.32,5.03,1119.0,5830.0,6949.0,0.0,0,0,0,2014-03-14,2014,March,Friday
2014-03-15,12.83,1.14,15.69,9.58,0.0,4.38,3753.0,6591.0,10344.0,0.0,0,0,0,2014-03-15,2014,March,Saturday
2014-03-16,6.53,-0.01,15.21,1.61,0.61,3.98,1262.0,3551.0,4813.0,0.0,0,1,0,2014-03-16,2014,March,Sunday
2014-03-17,-2.47,-4.53,4.71,-3.98,15.1,4.2,61.0,1218.0,1279.0,0.0,0,0,1,2014-03-17,2014,March,Monday
2014-03-18,0.93,-3.52,1.83,-0.51,0.46,3.75,219.0,4439.0,4658.0,0.0,0,0,0,2014-03-18,2014,March,Tuesday
2014-03-19,3.5,-0.36,5.14,2.28,0.78,2.02,112.0,3642.0,3754.0,0.0,0,1,0,2014-03-19,2014,March,Wednesday
2014-03-20,8.17,2.02,9.07,5.28,5.13,4.53,797.0,6717.0,7514.0,0.0,0,1,0,2014-03-20,2014,March,Thursday
2014-03-21,7.77,1.67,13.51,5.08,0.17,2.22,1007.0,6670.0,7677.0,0.0,0,1,0,2014-03-21,2014,March,Friday
2014-03-22,10.03,2.51,15.61,6.87,0.4,3.22,4709.0,6138.0,10847.0,0.0,0,1,0,2014-03-22,2014,March,Saturday
2014-03-23,7.77,2.59,17.05,3.93,0.0,4.8,1184.0,4129.0,5313.0,0.0,0,0,0,2014-03-23,2014,March,Sunday
2014-03-24,0.27,-5.32,6.04,-4.44,0.0,3.6,519.0,4822.0,5341.0,0.0,0,0,0,2014-03-24,2014,March,Monday
2014-03-25,-0.4,-4.37,3.14,-1.64,0.91,2.62,105.0,2987.0,3092.0,0.0,0,1,0,2014-03-25,2014,March,Tuesday
2014-03-26,-0.37,-3.24,1.58,-2.35,5.85,6.55,248.0,4685.0,4933.0,0.0,0,1,1,2014-03-26,2014,March,Wednesday
2014-03-27,0.77,-6.38,4.69,-2.79,0.0,3.58,621.0,5828.0,6449.0,0.0,0,1,0,2014-03-27,2014,March,Thursday
2014-03-28,10.6,-1.46,13.41,10.05,0.31,5.35,896.0,5774.0,6670.0,0.0,0,0,0,2014-03-28,2014,March,Friday
2014-03-29,13.3,8.79,16.95,11.99,5.78,2.62,287.0,1975.0,2262.0,0.0,0,1,0,2014-03-29,2014,March,Saturday
2014-03-30,7.53,3.76,13.79,6.08,31.55,6.75,58.0,838.0,896.0,0.0,0,1,0,2014-03-30,2014,March,Sunday
2014-03-31,9.53,2.02,11.52,6.11,24.17,5.8,1392.0,6766.0,8158.0,0.0,0,1,1,2014-03-31,2014,March,Monday
2014-04-01,11.0,3.01,18.05,5.71,0.01,2.68,1507.0,7864.0,9371.0,0.0,0,0,0,2014-04-01,2014,April,Tuesday
2014-04-02,11.2,3.96,18.83,7.04,0.0,1.42,1328.0,7558.0,8886.0,0.0,0,0,0,2014-04-02,2014,April,Wednesday
2014-04-03,13.7,7.19,18.71,10.62,0.36,2.1,1432.0,7675.0,9107.0,0.0,0,0,0,2014-04-03,2014,April,Thursday
2014-04-04,11.77,8.4,16.92,9.09,0.34,3.8,1505.0,7372.0,8877.0,0.0,0,1,0,2014-04-04,2014,April,Friday
