temp_avg,temp_min,temp_max,temp_observ,precip,wind,casual,registered,total_cust,holiday,rain,fog,ice,year,season_spring,season_summer,season_fall,dayOfWeek_Friday,dayOfWeek_Monday,dayOfWeek_Saturday,dayOfWeek_Sunday,dayOfWeek_Thursday,dayOfWeek_Tuesday,dayOfWeek_Wednesday,total_cust_log,total_cust_diff
8.5,4.78,15.39,6.17,0.0,2.08,1094.0,9765.0,10859.0,0.0,0,0,0,2017,0,0,0,0,0,0,0,0,0,1,9.2927495082169,-0.06471692864957568
14.35,7.22,19.35,10.38,0.08,2.33,1883.0,11042.0,12925.0,0.0,0,0,0,2017,0,0,0,0,0,0,0,1,0,0,9.46691869937663,0.17416919115972895
17.5,10.64,24.22,13.08,0.0,2.9,3092.0,10685.0,13777.0,0.0,0,1,0,2017,0,0,0,1,0,0,0,0,0,0,9.5307558140446,0.0638371146679706
12.3,7.81,21.48,8.27,1.49,3.1,3537.0,5741.0,9278.0,0.0,0,1,0,2017,0,0,0,0,0,1,0,0,0,0,9.135401285311689,-0.395354528732911
12.3,8.79,14.67,11.6,15.24,2.53,1590.0,4296.0,5886.0,0.0,0,1,0,2017,0,0,0,0,0,0,1,0,0,0,8.680331928793418,-0.45506935651827085
17.2,11.12,18.05,14.31,1.01,4.07,1518.0,9498.0,11016.0,0.0,1,1,0,2017,0,0,0,0,1,0,0,0,0,0,9.307104040408491,0.6267721116150735
8.6,5.81,18.34,6.45,4.03,4.4,247.0,4865.0,5112.0,0.0,1,1,0,2017,0,0,0,0,0,0,0,0,1,0,8.53934599605737,-0.7677580443511207
5.8,3.88,7.88,4.26,23.88,3.7,700.0,8554.0,9254.0,0.0,0,1,0,2017,0,0,0,0,0,0,0,0,0,1,9.132811169466946,0.5934651734095748
7.65,4.4,9.86,6.3,0.58,1.87,1014.0,8587.0,9601.0,0.0,0,1,0,2017,0,0,0,0,0,0,0,1,0,0,9.169622538697624,0.03681136923067818
5.95,2.64,10.71,4.39,0.86,5.57,1029.0,5726.0,6755.0,1.0,0,1,0,2017,0,0,0,1,0,0,0,0,0,0,8.818038250394299,-0.3515842883033251
-1.1,-5.27,5.31,-4.18,0.01,2.1,1448.0,4046.0,5494.0,0.0,0,0,0,2017,0,0,0,0,0,1,0,0,0,0,8.611411866655219,-0.2066263837390796
0.95,-4.17,4.69,-0.7,0.04,1.07,1477.0,4220.0,5697.0,0.0,0,0,0,2017,0,0,0,0,0,0,1,0,0,0,8.647694999480395,0.03628313282517581
5.6,0.42,8.85,3.44,4.2,2.45,1032.0,8028.0,9060.0,0.0,0,1,1,2017,0,0,0,0,1,0,0,0,0,0,9.111624399037025,0.4639293995566298
5.55,1.8,9.87,4.33,0.03,2.92,807.0,8687.0,9494.0,0.0,0,1,0,2017,0,0,0,0,0,0,0,0,1,0,9.158415299111264,0.046790900074238806
5.3,-0.38,10.33,0.56,0.01,1.82,808.0,8977.0,9785.0,0.0,0,1,0,2017,0,0,0,0,0,0,0,0,0,1,9.188605879830176,0.03019058071891223
9.8,1.8,13.44,6.04,0.21,4.65,1143.0,9057.0,10200.0,0.0,0,0,0,2017,0,0,0,0,0,0,0,1,0,0,9.230142999272362,0.041537119442185855
6.95,2.95,14.29,4.12,0.0,3.1,1312.0,8229.0,9541.0,0.0,0,0,0,2017,0,0,0,1,0,0,0,0,0,0,9.163353580751846,-0.06678941852051601
6.1,0.65,13.21,5.18,0.08,4.68,2436.0,5319.0,7755.0,0.0,0,0,0,2017,0,0,0,0,0,1,0,0,0,0,8.956093075610639,-0.20726050514120686
11.5,3.97,16.68,8.32,3.74,7.25,1425.0,4486.0,5911.0,0.0,0,1,0,2017,0,0,0,0,0,0,1,0,0,0,8.684570300824369,-0.27152277478626985
5.7,2.18,10.35,2.71,0.01,3.92,1009.0,7626.0,8635.0,0.0,0,1,0,2017,0,0,0,0,1,0,0,0,0,0,9.06357899058078,0.3790086897564109
7.05,1.47,13.02,3.71,0.01,3.85,1220.0,8158.0,9378.0,0.0,0,0,0,2017,0,0,0,0,0,0,0,0,1,0,9.146121799649531,0.08254280906875167
10.75,2.26,14.79,8.78,0.67,4.97,965.0,6243.0,7208.0,0.0,1,0,0,2017,0,0,0,0,0,0,0,0,0,1,8.882946799288174,-0.26317500036135755
2.0,-2.68,11.15,-1.73,0.01,1.85,1266.0,1841.0,3107.0,1.0,0,0,0,2017,0,0,0,0,0,0,0,1,0,0,8.041412909393047,-0.8415338898951266
2.5,-2.97,8.6,-1.23,0.0,1.8,2265.0,3118.0,5383.0,0.0,0,0,0,2017,0,0,0,1,0,0,0,0,0,0,8.591001118560957,0.5495882091679096
5.9,-0.92,13.22,2.52,0.01,1.82,3195.0,3982.0,7177.0,0.0,0,0,0,2017,0,0,0,0,0,1,0,0,0,0,8.878636747430072,0.28763562886911487
9.0,1.28,14.58,6.1,0.0,3.15,1342.0,3901.0,5243.0,0.0,0,0,0,2017,0,0,0,0,0,0,1,0,0,0,8.564649132572534,-0.31398761485753823
7.1,0.89,12.91,2.47,0.0,2.48,846.0,8154.0,9000.0,0.0,0,0,0,2017,0,0,0,0,1,0,0,0,0,0,9.104979856318357,0.5403307237458232
6.95,0.64,15.62,1.3,0.0,2.45,795.0,8881.0,9676.0,0.0,0,0,0,2017,0,0,0,0,0,0,0,0,1,0,9.177403871729918,0.07242401541156163
10.55,1.41,17.82,3.76,0.0,2.63,874.0,9285.0,10159.0,0.0,0,0,0,2017,0,0,0,0,0,0,0,0,0,1,9.226115291091546,0.04871141936162715
6.8,2.68,17.09,4.38,0.06,2.1,942.0,9226.0,10168.0,0.0,0,1,0,2017,0,0,0,0,0,0,0,1,0,0,9.22700081286929,0.0008855217777448132
9.47,2.84,13.68,5.49,0.42,2.5,1094.0,8565.0,9659.0,0.0,0,1,0,2017,0,0,0,1,0,0,0,0,0,0,9.175645402179295,-0.05135541068999494
4.33,-1.35,11.48,0.37,0.01,1.05,1930.0,5630.0,7560.0,0.0,0,1,0,2017,0,0,0,0,0,1,0,0,0,0,8.930626469173578,-0.2450189330057171
6.7,-0.03,11.63,3.49,0.83,1.52,1628.0,5081.0,6709.0,0.0,0,1,0,2017,0,0,0,0,0,0,1,0,0,0,8.811205187562887,-0.11942128161069121
4.83,-1.14,12.47,-0.37,0.24,1.55,721.0,8164.0,8885.0,0.0,0,1,0,2017,0,0,0,0,1,0,0,0,0,0,9.092119740588751,0.2809145530258643
9.63,1.42,13.52,7.67,0.47,2.92,600.0,7692.0,8292.0,0.0,0,1,0,2017,0,0,0,0,0,0,0,0,1,0,9.02304647355567,-0.06907326703308136
8.67,3.77,14.49,4.19,3.08,4.15,513.0,8028.0,8541.0,0.0,0,0,0,2017,0,0,0,0,0,0,0,0,0,1,9.052633375946147,0.02958690239047712
5.5,0.88,8.32,1.6,0.0,2.97,685.0,8036.0,8721.0,0.0,0,0,0,2017,0,0,0,0,0,0,0,1,0,0,9.073489189226986,0.020855813280839186
3.33,0.74,7.3,1.37,0.01,1.7,693.0,7188.0,7881.0,0.0,0,0,0,2017,0,0,0,1,0,0,0,0,0,0,8.97221007835365,-0.10127911087333707
1.27,-0.44,3.66,0.57,0.61,2.33,184.0,2162.0,2346.0,0.0,0,1,0,2017,0,0,0,0,0,1,0,0,0,0,7.76046702921342,-1.211743049140229
0.43,-3.18,2.19,-0.43,5.13,3.0,579.0,3572.0,4151.0,0.0,0,1,1,2017,0,0,0,0,0,0,1,0,0,0,8.33110454805304,0.5706375188396189
3.53,-0.83,5.38,-0.13,0.0,2.63,497.0,7374.0,7871.0,0.0,0,0,0,2017,0,0,0,0,1,0,0,0,0,0,8.97094039814245,0.6398358500894101
5.2,-2.55,8.28,2.02,0.0,5.6,464.0,7261.0,7725.0,0.0,0,0,0,2017,0,0,0,0,0,0,0,0,1,0,8.952217101765946,-0.018723296376503384
-3.0,-6.34,5.22,-5.67,0.01,5.88,222.0,5632.0,5854.0,0.0,0,1,0,2017,0,0,0,0,0,0,0,0,0,1,8.674880467251832,-0.27733663451411417
1.87,-4.45,3.19,-0.08,0.06,4.8,343.0,6749.0,7092.0,0.0,0,0,0,2017,0,0,0,0,0,0,0,1,0,0,8.866722667194098,0.1918421999422666
-1.87,-4.51,2.43,-3.2,0.26,1.92,198.0,4767.0,4965.0,0.0,0,1,0,2017,0,0,0,1,0,0,0,0,0,0,8.510168576479273,-0.356554090714825
-0.17,-5.73,2.92,-3.06,0.89,2.95,931.0,4253.0,5184.0,0.0,0,1,1,2017,0,0,0,0,0,1,0,0,0,0,8.55333223803211,0.04316366155283724
2.53,-3.65,8.25,-1.0,0.02,1.12,968.0,4173.0,5141.0,0.0,0,0,0,2017,0,0,0,0,0,0,1,0,0,0,8.545002892055505,-0.008329345976605396
6.77,-0.75,10.85,1.86,0.1,1.27,1049.0,7929.0,8978.0,0.0,0,1,0,2017,0,0,0,0,1,0,0,0,0,0,9.102532419341877,0.5575295272863716
9.2,1.96,14.15,3.63,0.0,2.15,1250.0,8670.0,9920.0,0.0,0,0,0,2017,0,0,0,0,0,0,0,0,1,0,9.20230820027892,0.09977578093704231
9.17,1.23,14.2,7.28,0.0,3.12,818.0,7518.0,8336.0,0.0,0,0,0,2017,0,0,0,0,0,0,0,0,0,1,9.028338763993148,-0.17396943628577155
1.87,-3.14,8.75,-2.53,0.0,1.35,683.0,6321.0,7004.0,0.0,0,0,0,2017,0,0,0,0,0,0,0,1,0,0,8.854236693405742,-0.17410207058740568
4.67,-1.92,8.8,1.98,0.01,1.98,963.0,5196.0,6159.0,0.0,0,0,0,2017,0,0,0,1,0,0,0,0,0,0,8.725669705687043,-0.128566987718699
10.6,2.99,14.06,9.51,2.21,4.55,559.0,1905.0,2464.0,0.0,0,1,0,2017,0,0,0,0,0,1,0,0,0,0,7.80954132465341,-0.9161283810336327
6.07,2.35,13.08,2.82,5.49,3.4,469.0,1572.0,2041.0,0.0,0,1,0,2017,0,0,0,0,0,0,1,0,0,0,7.621195162809845,-0.18834616184356534
2.07,-0.35,5.28,0.27,0.39,6.1,328.0,713.0,1041.0,1.0,0,1,0,2017,0,0,0,0,1,0,0,0,0,0,6.947937068614969,-0.6732580941948756
-0.77,-2.92,1.77,-2.71,0.0,3.12,404.0,2385.0,2789.0,0.0,0,1,0,2017,0,0,0,0,0,0,0,0,1,0,7.933438387627489,0.9855013190125197
-1.57,-5.05,1.46,-3.09,0.0,4.68,387.0,2934.0,3321.0,0.0,0,0,0,2017,0,0,0,0,0,0,0,0,0,1,8.108021221376747,0.1745828337492581
-7.4,-10.57,-2.79,-10.24,0.0,4.05,248.0,2618.0,2866.0,0.0,0,0,0,2017,0,0,0,0,0,0,0,1,0,0,7.960672608388117,-0.14734861298862967
-6.3,-10.78,-3.48,-8.94,0.0,2.5,344.0,2744.0,3088.0,0.0,0,0,0,2017,0,0,0,1,0,0,0,0,0,0,8.035278911144667,0.07460630275654978
-4.27,-8.35,-1.15,-6.23,1.1,3.2,243.0,1633.0,1876.0,0.0,0,1,1,2017,0,0,0,0,0,1,0,0,0,0,7.53689712956617,-0.4983817815784972
-6.8,-10.02,-2.62,-9.51,0.0,4.78,116.0,1321.0,1437.0,0.0,0,0,1,2017,0,0,0,0,0,0,1,0,0,0,7.270312886079025,-0.26658424348714505
-9.13,-13.15,-5.98,-12.22,0.0,4.28,145.0,1068.0,1213.0,1.0,0,0,1,2018,1,0,0,0,1,0,0,0,0,0,7.10085190894405,-0.16946097713497466
-8.77,-12.56,-5.1,-11.69,0.01,3.48,179.0,3613.0,3792.0,0.0,0,0,1,2018,1,0,0,0,0,0,0,0,1,0,8.240648863374913,1.1397969544308628
-7.47,-13.76,-2.66,-12.5,0.0,1.72,279.0,4469.0,4748.0,0.0,0,1,1,2018,1,0,0,0,0,0,0,0,0,1,8.465478755729558,0.224829892354645
-3.87,-12.24,-0.82,-6.42,1.92,8.93,66.0,2302.0,2368.0,0.0,0,1,1,2018,1,0,0,0,0,0,0,1,0,0,7.769800996003896,-0.6956777597256618
-9.37,-12.15,-4.93,-12.17,0.17,7.35,62.0,2647.0,2709.0,0.0,0,1,1,2018,1,0,0,1,0,0,0,0,0,0,7.904334842085095,0.13453384608119912
-10.37,-13.86,-7.49,-13.52,0.0,6.32,52.0,1437.0,1489.0,0.0,0,1,1,2018,1,0,0,0,0,1,0,0,0,0,7.305860032684009,-0.5984748094010861
-10.5,-16.07,-6.89,-14.57,0.0,2.78,126.0,1627.0,1753.0,0.0,0,1,1,2018,1,0,0,0,0,0,1,0,0,0,7.469083884921234,0.16322385223722513
-4.9,-12.83,-2.25,-6.8,0.22,2.72,174.0,3906.0,4080.0,0.0,0,1,1,2018,1,0,0,0,1,0,0,0,0,0,8.313852267398207,0.844768382476973
2.43,-6.05,5.26,-2.48,1.31,1.75,392.0,5732.0,6124.0,0.0,0,1,1,2018,1,0,0,0,0,0,0,0,1,0,8.719970756777574,0.40611848937936657
0.6,-4.24,7.6,-1.84,0.01,1.3,510.0,6591.0,7101.0,0.0,0,1,0,2018,1,0,0,0,0,0,0,0,0,1,8.867990898182093,0.14802014140451902
7.8,-0.72,9.93,4.92,0.02,2.03,679.0,7531.0,8210.0,0.0,0,1,0,2018,1,0,0,0,0,0,0,1,0,0,9.013108202446475,0.14511730426438163
15.53,6.71,17.47,16.72,5.39,4.65,566.0,5284.0,5850.0,0.0,0,1,0,2018,1,0,0,1,0,0,0,0,0,0,8.674196940225903,-0.3389112622205719
6.5,-2.02,18.64,-0.32,14.47,7.82,559.0,2819.0,3378.0,0.0,0,1,0,2018,1,0,0,0,0,1,0,0,0,0,8.125039097367745,-0.5491578428581576
-6.07,-9.58,0.16,-9.62,0.02,4.75,272.0,2068.0,2340.0,0.0,0,1,0,2018,1,0,0,0,0,0,1,0,0,0,7.757906208351747,-0.3671328890159984
-5.93,-10.32,-2.62,-8.89,0.05,2.17,332.0,2991.0,3323.0,1.0,0,0,0,2018,1,0,0,0,1,0,0,0,0,0,8.108623268354595,0.3507170600028484
-0.5,-6.58,1.14,-2.92,0.02,1.18,384.0,6452.0,6836.0,0.0,0,1,1,2018,1,0,0,0,0,0,0,0,1,0,8.829958044235482,0.7213347758808872
-2.0,-6.16,3.04,-5.54,1.43,5.62,124.0,3984.0,4108.0,0.0,0,1,0,2018,1,0,0,0,0,0,0,0,0,1,8.32069157104845,-0.5092664731870329
-2.97,-8.89,0.23,-6.95,0.06,3.82,326.0,5871.0,6197.0,0.0,0,0,1,2018,1,0,0,0,0,0,0,1,0,0,8.731820582962108,0.41112901191365836
1.97,-6.87,8.38,-5.01,0.0,1.92,794.0,6810.0,7604.0,0.0,0,1,0,2018,1,0,0,1,0,0,0,0,0,0,8.93642970360832,0.20460912064621262
3.83,-4.75,13.38,0.67,0.0,2.02,2284.0,5749.0,8033.0,0.0,0,0,0,2018,1,0,0,0,0,1,0,0,0,0,8.991313336173812,0.05488363256549178
6.2,-2.22,15.31,1.68,0.0,1.72,1572.0,4970.0,6542.0,0.0,0,0,0,2018,1,0,0,0,0,0,1,0,0,0,8.785998208098329,-0.20531512807548324
11.5,2.95,16.8,8.4,0.01,3.0,913.0,8472.0,9385.0,0.0,0,1,0,2018,1,0,0,0,1,0,0,0,0,0,9.14686794902061,0.36086974092228097
13.07,7.21,18.25,13.08,2.59,5.0,612.0,7588.0,8200.0,0.0,0,1,0,2018,1,0,0,0,0,0,0,0,1,0,9.011889433252344,-0.1349785157682657
6.43,2.66,14.23,4.08,0.66,5.25,378.0,7350.0,7728.0,0.0,0,0,0,2018,1,0,0,0,0,0,0,0,0,1,8.952605375892354,-0.05928405735999043
1.77,-2.26,6.08,-0.91,0.0,3.7,366.0,6730.0,7096.0,0.0,0,0,0,2018,1,0,0,0,0,0,0,1,0,0,8.867286523989415,-0.08531885190293842
0.3,-5.71,5.6,-4.82,0.0,1.92,636.0,6658.0,7294.0,0.0,0,0,0,2018,1,0,0,1,0,0,0,0,0,0,8.894807371368625,0.027520847379209457
6.33,-3.41,11.56,4.51,0.0,4.62,2863.0,5844.0,8707.0,0.0,0,0,0,2018,1,0,0,0,0,1,0,0,0,0,9.071882578828616,0.17707520745999084
11.37,4.76,15.39,9.45,2.39,2.6,387.0,2480.0,2867.0,0.0,0,1,0,2018,1,0,0,0,0,0,1,0,0,0,7.96102146588337,-1.110861112945246
7.43,4.82,9.97,5.5,3.56,3.95,407.0,6858.0,7265.0,0.0,0,1,0,2018,1,0,0,0,1,0,0,0,0,0,8.890823576004383,0.9298021101210132
1.77,-2.65,5.89,-0.68,0.22,6.58,234.0,5629.0,5863.0,0.0,0,1,0,2018,1,0,0,0,0,0,0,0,1,0,8.676416696964216,-0.2144068790401672
-3.57,-7.75,1.95,-5.93,0.0,3.8,326.0,6061.0,6387.0,0.0,0,1,0,2018,1,0,0,0,0,0,0,0,0,1,8.76201995356159,0.08560325659737344
5.3,-3.25,6.53,3.44,0.19,3.92,412.0,7320.0,7732.0,0.0,0,1,0,2018,1,0,0,0,0,0,0,1,0,0,8.953122840328222,0.19110288676663245
1.63,-4.46,8.75,-2.09,2.35,6.52,225.0,4974.0,5199.0,0.0,0,1,1,2018,1,0,0,1,0,0,0,0,0,0,8.556221578383715,-0.3969012619445067
-5.37,-10.99,-0.1,-8.04,0.0,3.53,551.0,3243.0,3794.0,0.0,0,1,0,2018,1,0,0,0,0,1,0,0,0,0,8.24117615049496,-0.3150454278887551
0.4,-6.06,1.45,0.38,3.81,2.82,100.0,1328.0,1428.0,0.0,0,1,1,2018,1,0,0,0,0,0,1,0,0,0,7.2640301428995295,-0.9771460075954304
0.53,-2.42,2.26,-1.29,24.91,3.92,281.0,5614.0,5895.0,0.0,0,1,1,2018,1,0,0,0,1,0,0,0,0,0,8.68185981297147,1.4178296700719413
-0.73,-4.45,2.87,-2.66,0.0,2.0,304.0,6552.0,6856.0,0.0,0,0,0,2018,1,0,0,0,0,0,0,0,1,0,8.832879460277615,0.15101964730614448
0.37,-2.82,4.32,-0.32,2.15,3.0,102.0,4137.0,4239.0,0.0,0,1,1,2018,1,0,0,0,0,0,0,0,0,1,8.352082671352637,-0.48079678892497846
0.13,-4.75,3.42,-4.56,9.89,4.12,289.0,6236.0,6525.0,0.0,0,0,1,2018,1,0,0,0,0,0,0,1,0,0,8.783396232190894,0.431313560838257
-0.4,-5.28,4.28,-4.08,0.0,2.48,639.0,6374.0,7013.0,0.0,0,1,1,2018,1,0,0,1,0,0,0,0,0,0,8.85552084853691,0.07212461634601652
4.53,-2.64,8.22,3.14,2.64,1.6,279.0,1818.0,2097.0,0.0,0,1,0,2018,1,0,0,0,0,1,0,0,0,0,7.64826303090192,-1.2072578176349902
10.77,3.97,13.41,10.38,42.2,2.82,648.0,2688.0,3336.0,0.0,1,1,0,2018,1,0,0,0,0,0,1,0,0,0,8.112527763478637,0.46426473257671663
11.03,4.92,18.81,6.8,9.53,4.9,557.0,6300.0,6857.0,0.0,0,1,1,2018,1,0,0,0,1,0,0,0,0,0,8.833025307284364,0.7204975438057275
2.2,-2.25,7.61,-1.41,1.0,2.95,406.0,6829.0,7235.0,0.0,0,0,1,2018,1,0,0,0,0,0,0,0,1,0,8.886685639065584,0.053660331781220094
4.07,-1.05,7.1,1.34,0.24,2.6,584.0,7456.0,8040.0,0.0,0,1,0,2018,1,0,0,0,0,0,0,0,0,1,8.992184362173012,0.10549872310742714
12.4,2.95,16.19,10.8,1.52,3.72,1194.0,8565.0,9759.0,0.0,0,1,0,2018,1,0,0,0,0,0,0,1,0,0,9.18594521514146,0.19376085296844892
16.07,7.35,21.45,13.63,3.2,4.42,808.0,6114.0,6922.0,0.0,0,1,0,2018,1,0,0,1,0,0,0,0,0,0,8.84246002419529,-0.34348519094617025
2.97,-0.98,12.45,-0.24,2.48,2.78,696.0,2425.0,3121.0,0.0,0,1,1,2018,1,0,0,0,0,1,0,0,0,0,8.045908742270779,-0.7965512819245113
3.3,-0.88,6.68,0.62,12.53,2.05,2909.0,4048.0,6957.0,0.0,0,1,1,2018,1,0,0,0,0,0,1,0,0,0,8.847503625923641,0.8015948836528626
4.63,0.93,9.86,3.69,0.51,2.52,814.0,3767.0,4581.0,1.0,0,1,0,2018,1,0,0,0,1,0,0,0,0,0,8.429672593886743,-0.417831032036899
14.27,5.18,16.46,11.49,0.37,4.9,1869.0,9120.0,10989.0,0.0,0,1,0,2018,1,0,0,0,0,0,0,0,1,0,9.304650051446924,0.8749774575601812
19.37,11.45,25.68,16.26,0.03,4.5,1990.0,9816.0,11806.0,0.0,0,0,0,2018,1,0,0,0,0,0,0,0,0,1,9.376363155800634,0.07171310435371048
14.4,9.28,23.71,10.87,0.47,4.8,657.0,6637.0,7294.0,0.0,0,1,0,2018,1,0,0,0,0,0,0,1,0,0,8.894807371368625,-0.4815557844320093
5.77,3.93,10.55,4.13,3.53,2.1,818.0,6063.0,6881.0,0.0,0,1,0,2018,1,0,0,1,0,0,0,0,0,0,8.83651926920248,-0.058288102166144995
8.77,5.17,9.96,9.38,2.37,2.4,1218.0,4189.0,5407.0,0.0,0,1,0,2018,1,0,0,0,0,1,0,0,0,0,8.595449689382004,-0.2410695798204756
9.13,7.69,11.04,8.03,6.42,1.55,899.0,3655.0,4554.0,0.0,0,1,0,2018,1,0,0,0,0,0,1,0,0,0,8.423761246623686,-0.17168844275831852
9.6,5.47,11.55,8.51,3.14,2.12,693.0,7772.0,8465.0,0.0,0,1,0,2018,1,0,0,0,1,0,0,0,0,0,9.043695294567236,0.6199340479435502
6.6,-1.18,12.05,1.84,0.02,2.33,959.0,8727.0,9686.0,0.0,0,0,0,2018,1,0,0,0,0,0,0,0,1,0,9.178436822963175,0.13474152839593856
9.8,2.97,15.82,6.12,0.01,3.82,932.0,8778.0,9710.0,0.0,0,0,0,2018,1,0,0,0,0,0,0,0,0,1,9.18091156128537,0.002474738322195691
10.7,6.34,15.38,8.21,0.7,1.65,572.0,7242.0,7814.0,0.0,0,1,0,2018,1,0,0,0,0,0,0,1,0,0,8.963672275615016,-0.21723928567035422
7.07,3.25,11.68,3.81,5.21,12.75,266.0,2901.0,3167.0,0.0,0,1,0,2018,1,0,0,1,0,0,0,0,0,0,8.06054004653864,-0.9031322290763768
5.37,1.41,9.01,1.43,0.13,8.93,1471.0,4243.0,5714.0,0.0,0,1,0,2018,1,0,0,0,0,1,0,0,0,0,8.65067458279072,0.59013453625208
5.27,0.6,10.01,1.68,0.0,6.38,1985.0,4528.0,6513.0,0.0,0,1,0,2018,1,0,0,0,0,0,1,0,0,0,8.781555458546402,0.13088087575568252
3.7,-1.86,9.16,-1.26,0.0,5.0,1003.0,6696.0,7699.0,0.0,0,1,0,2018,1,0,0,0,1,0,0,0,0,0,8.94884572927805,0.16729027073164815
2.67,-3.22,7.46,-1.41,0.54,2.8,536.0,6607.0,7143.0,0.0,0,1,1,2018,1,0,0,0,0,0,0,0,1,0,8.873888135154973,-0.07495759412307734
3.37,-1.02,7.14,1.49,7.8,4.78,472.0,6141.0,6613.0,0.0,0,1,1,2018,1,0,0,0,0,0,0,0,0,1,8.796792687674662,-0.0770954474803105
3.4,-0.71,7.82,0.13,0.78,5.03,673.0,7104.0,7777.0,0.0,0,0,0,2018,1,0,0,0,0,0,0,1,0,0,8.958925938694943,0.16213325102028087
2.3,-1.28,6.02,-0.27,0.02,5.6,780.0,6455.0,7235.0,0.0,0,1,0,2018,1,0,0,1,0,0,0,0,0,0,8.886685639065584,-0.07224029962935852
2.6,-3.74,7.48,-0.98,0.0,2.8,2867.0,5428.0,8295.0,0.0,0,0,0,2018,1,0,0,0,0,1,0,0,0,0,9.023408202624545,0.13672256355896018
3.6,-3.56,8.92,-1.9,0.0,1.9,2985.0,4759.0,7744.0,0.0,0,0,0,2018,1,0,0,0,0,0,1,0,0,0,8.954673628956414,-0.06873457366813085
2.8,-2.06,8.24,-0.06,0.02,4.57,838.0,6448.0,7286.0,0.0,0,1,0,2018,1,0,0,0,1,0,0,0,0,0,8.89370997756851,-0.060963651387904605
2.87,-0.68,5.94,-0.19,0.42,6.5,846.0,6598.0,7444.0,0.0,0,1,0,2018,1,0,0,0,0,0,0,0,1,0,8.915163617762142,0.021453640193632495
1.9,-1.78,6.58,-1.23,0.0,7.0,531.0,6335.0,6866.0,0.0,0,0,0,2018,1,0,0,0,0,0,0,0,0,1,8.834336974017637,-0.08082664374450488
4.07,-1.72,7.69,-0.99,0.01,4.5,1225.0,7266.0,8491.0,0.0,0,0,0,2018,1,0,0,0,0,0,0,1,0,0,9.046762057999363,0.2124250839817261
3.47,-2.05,9.57,-0.12,0.0,5.35,1049.0,6284.0,7333.0,0.0,0,1,0,2018,1,0,0,1,0,0,0,0,0,0,8.9001399880938,-0.14662206990556292
2.2,-3.18,6.97,-1.83,0.01,2.6,1577.0,4068.0,5645.0,0.0,0,0,0,2018,1,0,0,0,0,1,0,0,0,0,8.638525476583762,-0.2616145115100377
5.63,-1.87,9.44,0.99,0.07,2.85,3891.0,5652.0,9543.0,0.0,0,0,0,2018,1,0,0,0,0,0,1,0,0,0,9.163563180417254,0.5250377038334921
6.57,-1.06,13.93,0.9,0.0,2.52,1749.0,7810.0,9559.0,0.0,0,0,0,2018,1,0,0,0,1,0,0,0,0,0,9.165238398063762,0.0016752176465075763
3.33,-0.38,10.51,1.48,5.79,5.4,70.0,2070.0,2140.0,0.0,0,1,1,2018,1,0,0,0,0,0,0,0,1,0,7.668561108015897,-1.4966772900478649
-0.03,-0.98,1.88,-1.0,22.0,5.25,59.0,1239.0,1298.0,0.0,0,1,1,2018,1,0,0,0,0,0,0,0,0,1,7.168579897264035,-0.4999812107518622
3.0,-0.68,4.06,0.42,11.72,6.28,555.0,6073.0,6628.0,0.0,0,1,1,2018,1,0,0,0,0,0,0,1,0,0,8.799058378546453,1.6304784812824185
4.67,-0.31,8.15,0.56,0.0,5.9,1425.0,7097.0,8522.0,0.0,0,0,1,2018,1,0,0,1,0,0,0,0,0,0,9.050406334059858,0.2513479555134044
4.43,-1.57,9.39,-0.07,0.0,2.75,3554.0,6592.0,10146.0,0.0,0,0,0,2018,1,0,0,0,0,1,0,0,0,0,9.224834818126634,0.1744284840667767
3.5,-1.45,8.84,-0.61,0.0,4.42,2291.0,4556.0,6847.0,0.0,0,0,0,2018,1,0,0,0,0,0,1,0,0,0,8.831565879121063,-0.393268939005571
3.93,-2.12,8.45,-0.68,0.06,3.32,2115.0,7360.0,9475.0,0.0,0,0,1,2018,1,0,0,0,1,0,0,0,0,0,9.156412029950626,0.32484615082956303
3.47,-1.52,8.41,-0.12,0.07,2.58,1151.0,6825.0,7976.0,0.0,0,1,0,2018,1,0,0,0,0,0,0,0,1,0,8.984192311641674,-0.172219718308952
7.5,1.48,9.27,5.62,1.22,1.52,1465.0,5951.0,7416.0,0.0,0,1,0,2018,1,0,0,0,0,0,0,0,0,1,8.91139510724569,-0.07279720439598414
12.93,6.08,16.97,9.74,2.07,2.97,4127.0,9555.0,13682.0,0.0,0,1,0,2018,1,0,0,0,0,0,0,1,0,0,9.523836379320944,0.6124412720752535
18.57,7.36,24.62,17.26,0.39,6.5,3541.0,7572.0,11113.0,0.0,0,1,0,2018,1,0,0,1,0,0,0,0,0,0,9.315870873185647,-0.20796550613529696
8.93,1.4,19.89,4.85,1.39,4.28,8550.0,7324.0,15874.0,0.0,0,0,0,2018,1,0,0,0,0,1,0,0,0,0,9.672437829650821,0.35656695646517456
12.2,6.02,16.78,9.81,0.03,3.3,5077.0,5391.0,10468.0,0.0,0,0,0,2018,0,1,0,0,0,0,1,0,0,0,9.256078263650036,-0.4163595660007857
8.17,3.89,14.52,4.49,2.16,3.85,1890.0,7512.0,9402.0,0.0,0,1,1,2018,0,1,0,0,1,0,0,0,0,0,9.148677711584076,-0.10740055206595933
